employee_id,effective_date,salary,reason
1011,2022-01-01,21210,Annual Hike
1011,2023-01-01,22694,Annual Hike
1012,2020-03-03,38949,Joining
1012,2021-01-01,40896,Annual Hike
1012,2022-01-01,44576,Annual Hike
1012,2023-01-01,46804,Annual Hike
1013,2020-07-21,22544,Joining
1013,2021-01-01,23671,Annual Hike
1014,2022-02-02,64982,Joining
1014,2023-01-01,68231,Annual Hike
1015,2021-05-21,25685,Joining
1015,2022-01-01,27996,Annual Hike
1016,2019-06-09,27865,Joining
1016,2020-01-01,30372,Annual Hike
1016,2021-01-01,31890,Annual Hike
1017,2021-06-06,48713,Joining
1017,2022-01-01,52122,Annual Hike
1017,2023-01-01,55770,Annual Hike
1018,2021-11-07,31197,Joining
1018,2022-01-01,33380,Annual Hike
1018,2023-01-01,35049,Annual Hike
1019,2020-02-05,26101,Joining
1019,2021-01-01,27928,Annual Hike
1019,2022-01-01,30441,Annual Hike
1020,2022-02-28,17768,Joining
1020,2023-01-01,19011,Annual Hike
1021,2020-06-22,15064,Joining
1021,2021-01-01,15817,Annual Hike
1021,2022-01-01,17240,Annual Hike
1021,2023-01-01,18446,Annual Hike
1022,2021-07-13,16996,Joining
1022,2023-01-01,18185,Annual Hike
1023,2020-07-05,49600,Joining
1023,2021-01-01,54064,Annual Hike
1023,2023-01-01,56767,Annual Hike
1024,2021-08-18,61977,Joining
1024,2022-01-01,67554,Annual Hike
1024,2023-01-01,70931,Annual Hike
1025,2022-04-09,28422,Joining
1026,2021-12-03,16085,Joining
1026,2022-01-01,17210,Annual Hike
1026,2023-01-01,18414,Annual Hike
1027,2023-04-16,16452,Joining
1028,2021-08-08,23800,Joining
1028,2022-01-01,25942,Annual Hike
1028,2023-01-01,28276,Annual Hike
1029,2016-01-20,47512,Joining
1029,2017-01-01,51788,Annual Hike
1029,2018-01-01,54377,Annual Hike
1029,2019-01-01,59270,Annual Hike
1029,2020-01-01,63418,Annual Hike
1029,2021-01-01,67857,Annual Hike
1029,2022-01-01,72606,Annual Hike
1030,2021-10-02,24774,Joining
1030,2022-01-01,26012,Annual Hike
1030,2023-01-01,27312,Annual Hike
1031,2018-01-19,45198,Joining
1031,2019-01-01,47457,Annual Hike
1031,2022-01-01,50778,Annual Hike
1031,2023-01-01,55348,Annual Hike
1032,2023-05-25,21596,Joining
1033,2017-07-23,26234,Joining
1033,2018-01-01,27545,Annual Hike
1033,2020-01-01,28922,Annual Hike
1033,2021-01-01,31524,Annual Hike
1033,2022-01-01,33100,Annual Hike
1034,2023-12-01,22437,Joining
1035,2017-10-12,17164,Joining
1035,2018-01-01,18708,Annual Hike
1035,2019-01-01,20391,Annual Hike
1035,2020-01-01,23449,Promotion
1035,2021-01-01,25090,Annual Hike
1035,2022-01-01,27348,Annual Hike
1035,2023-01-01,28715,Annual Hike
1036,2023-11-10,23138,Joining
1037,2022-08-09,47618,Joining
1037,2023-01-01,49998,Annual Hike
1038,2023-09-21,15257,Joining
1039,2022-05-24,16735,Joining
1039,2023-01-01,17906,Annual Hike
1040,2020-07-27,27110,Joining
1040,2021-01-01,29007,Annual Hike
1040,2022-01-01,31037,Annual Hike
1040,2023-01-01,32588,Annual Hike
1041,2020-03-26,48796,Joining
1041,2021-01-01,51235,Annual Hike
1041,2022-01-01,54821,Annual Hike
1041,2023-01-01,57562,Annual Hike
1042,2023-05-08,53483,Joining
1043,2021-01-01,22713,Joining
1043,2022-01-01,24757,Annual Hike
1043,2023-01-01,26985,Annual Hike
1044,2023-03-20,15917,Joining
1045,2023-10-23,62853,Joining
1046,2021-03-19,43955,Joining
1046,2022-01-01,47031,Annual Hike
1046,2023-01-01,51263,Annual Hike
1047,2022-06-05,138877,Joining
1047,2023-01-01,145820,Annual Hike
1048,2016-05-27,24447,Joining
1048,2017-01-01,26647,Annual Hike
1048,2019-01-01,28512,Annual Hike
1048,2020-01-01,31078,Annual Hike
1048,2021-01-01,33875,Annual Hike
1048,2022-01-01,36923,Annual Hike
1048,2023-01-01,39507,Annual Hike
1049,2021-08-14,27013,Joining
1050,2023-02-07,32089,Joining
1051,2020-12-08,65499,Joining
1051,2021-01-01,71393,Annual Hike
1051,2022-01-01,74962,Annual Hike
1051,2023-01-01,80209,Annual Hike
1052,2018-08-15,120210,Joining
1052,2019-01-01,131028,Annual Hike
1052,2020-01-01,137579,Annual Hike
1052,2022-01-01,149961,Annual Hike
1053,2020-12-15,23855,Joining
1053,2021-01-01,25047,Annual Hike
1053,2023-01-01,26800,Annual Hike
1054,2015-01-26,66976,Joining
1054,2016-01-01,71664,Annual Hike
1054,2017-01-01,78113,Annual Hike
1054,2018-01-01,82018,Annual Hike
1054,2019-01-01,89399,Annual Hike
1054,2021-01-01,93868,Annual Hike
1054,2022-01-01,100438,Annual Hike
1054,2023-01-01,105459,Annual Hike
1055,2017-02-06,21742,Joining
1055,2018-01-01,23263,Annual Hike
1055,2020-01-01,24426,Annual Hike
1056,2022-01-04,146974,Joining
1056,2023-01-01,157262,Annual Hike
1057,2023-09-30,44355,Joining
1058,2020-07-16,22813,Joining
1058,2021-01-01,24866,Annual Hike
1058,2022-01-01,26606,Annual Hike
1059,2022-11-14,18065,Joining
1059,2023-01-01,19690,Annual Hike
1060,2023-08-19,49681,Joining
1061,2021-12-24,31197,Joining
1061,2022-01-01,32756,Annual Hike
1061,2023-01-01,35048,Annual Hike
1062,2020-01-24,22898,Joining
1062,2021-01-01,24500,Annual Hike
1063,2017-03-22,28466,Joining
1063,2018-01-01,29889,Annual Hike
1063,2019-01-01,32579,Annual Hike
1063,2020-01-01,37465,Promotion
1063,2022-01-01,40836,Annual Hike
1063,2023-01-01,44511,Annual Hike
1064,2020-04-04,22362,Joining
1064,2021-01-01,23927,Annual Hike
1064,2022-01-01,26080,Annual Hike
1064,2023-01-01,27905,Annual Hike
1065,2015-07-17,31393,Joining
1065,2016-01-01,32962,Annual Hike
1065,2017-01-01,34610,Annual Hike
1065,2019-01-01,37032,Annual Hike
1065,2020-01-01,38883,Annual Hike
1065,2021-01-01,40827,Annual Hike
1065,2022-01-01,42868,Annual Hike
1065,2023-01-01,45868,Annual Hike
1066,2023-03-04,22110,Joining
1067,2021-12-26,15549,Joining
1067,2022-01-01,16948,Annual Hike
1067,2023-01-01,17795,Annual Hike
1068,2021-02-05,15562,Joining
1068,2023-01-01,16340,Annual Hike
1069,2015-11-07,55607,Joining
1069,2016-01-01,58387,Annual Hike
1069,2018-01-01,61306,Annual Hike
1070,2020-03-14,25218,Joining
1070,2021-01-01,26983,Annual Hike
1070,2022-01-01,28871,Annual Hike
1070,2023-01-01,30891,Annual Hike
1071,2020-02-13,21563,Joining
1071,2021-01-01,24797,Promotion
1071,2022-01-01,26532,Annual Hike
1071,2023-01-01,27858,Annual Hike
1072,2023-03-26,17623,Joining
1073,2016-01-07,23049,Joining
1073,2017-01-01,25123,Annual Hike
1073,2018-01-01,26379,Annual Hike
1073,2019-01-01,27697,Annual Hike
1073,2023-01-01,29081,Annual Hike
1074,2023-07-31,60237,Joining
1075,2022-06-28,49012,Joining
1075,2023-01-01,53423,Annual Hike
1076,2019-07-30,46526,Joining
1076,2021-01-01,50713,Annual Hike
1076,2023-01-01,55277,Annual Hike
1077,2022-05-13,18312,Joining
1078,2020-02-12,47651,Joining
1078,2021-01-01,50033,Annual Hike
1079,2022-10-07,42881,Joining
1079,2023-01-01,45025,Annual Hike
1080,2019-03-02,23591,Joining
1080,2020-01-01,25714,Annual Hike
1080,2022-01-01,26999,Annual Hike
1080,2023-01-01,28348,Annual Hike
1081,2016-09-24,15112,Joining
1081,2017-01-01,16169,Annual Hike
1081,2018-01-01,17300,Annual Hike
1082,2020-07-21,15886,Joining
1082,2021-01-01,16998,Annual Hike
1082,2022-01-01,17847,Annual Hike
1083,2020-02-23,16888,Joining
1083,2022-01-01,17732,Annual Hike
1083,2023-01-01,18618,Annual Hike
1084,2021-04-05,50888,Joining
1084,2022-01-01,54450,Annual Hike
1085,2023-06-20,25518,Joining
1086,2016-11-29,17631,Joining
1086,2017-01-01,19217,Annual Hike
1086,2018-01-01,20562,Annual Hike
1086,2019-01-01,22412,Annual Hike
1086,2020-01-01,23532,Annual Hike
1086,2021-01-01,25649,Annual Hike
1086,2022-01-01,27444,Annual Hike
1087,2020-10-06,22186,Joining
1087,2022-01-01,24182,Annual Hike
1087,2023-01-01,26358,Annual Hike
1088,2017-12-13,67946,Joining
1088,2018-01-01,71343,Annual Hike
1088,2019-01-01,74910,Annual Hike
1088,2020-01-01,81651,Annual Hike
1088,2021-01-01,87366,Annual Hike
1088,2022-01-01,93481,Annual Hike
1088,2023-01-01,100024,Annual Hike
1089,2017-03-20,44384,Joining
1089,2018-01-01,46603,Annual Hike
1089,2019-01-01,48933,Annual Hike
1089,2020-01-01,51379,Annual Hike
1089,2021-01-01,53947,Annual Hike
1089,2022-01-01,58802,Annual Hike
1090,2021-11-09,16679,Joining
1091,2020-05-21,22970,Joining
1091,2022-01-01,24118,Annual Hike
1091,2023-01-01,25806,Annual Hike
1092,2021-02-25,16491,Joining
1093,2017-01-25,26301,Joining
1093,2018-01-01,28668,Annual Hike
1093,2022-01-01,30674,Annual Hike
1093,2023-01-01,33434,Annual Hike
1094,2017-11-06,154347,Joining
1094,2018-01-01,162064,Annual Hike
1094,2019-01-01,170167,Annual Hike
1094,2020-01-01,182078,Annual Hike
1094,2021-01-01,191181,Annual Hike
1094,2022-01-01,204563,Annual Hike
1094,2023-01-01,218882,Annual Hike
1095,2023-08-21,43951,Joining
1096,2017-08-25,20193,Joining
1096,2018-01-01,22010,Annual Hike
1096,2019-01-01,23110,Annual Hike
1096,2020-01-01,24265,Annual Hike
1096,2021-01-01,25478,Annual Hike
1096,2023-01-01,27261,Annual Hike
1097,2023-09-29,27202,Joining
1098,2022-08-22,30282,Joining
1099,2020-11-18,20075,Joining
1099,2021-01-01,21881,Annual Hike
1099,2023-01-01,22975,Annual Hike
1100,2022-05-07,33837,Joining
1100,2023-01-01,36882,Annual Hike
1101,2015-09-08,15334,Joining
1101,2016-01-01,16714,Annual Hike
1101,2017-01-01,17883,Annual Hike
1101,2019-01-01,18777,Annual Hike
1101,2020-01-01,20091,Annual Hike
1101,2021-01-01,21899,Annual Hike
1101,2022-01-01,23431,Annual Hike
1101,2023-01-01,25539,Annual Hike
1102,2018-03-27,53098,Joining
1102,2020-01-01,57876,Annual Hike
1102,2021-01-01,61927,Annual Hike
1102,2022-01-01,65023,Annual Hike
1103,2016-09-14,16495,Joining
1103,2017-01-01,17979,Annual Hike
1103,2018-01-01,19237,Annual Hike
1103,2019-01-01,20198,Annual Hike
1103,2020-01-01,21207,Annual Hike
1103,2021-01-01,22691,Annual Hike
1103,2022-01-01,23825,Annual Hike
1104,2016-09-07,157036,Joining
1104,2017-01-01,164887,Annual Hike
1104,2018-01-01,173131,Annual Hike
1104,2019-01-01,181787,Annual Hike
1104,2020-01-01,194512,Annual Hike
1104,2021-01-01,204237,Annual Hike
1104,2022-01-01,218533,Annual Hike
1105,2017-02-02,54165,Joining
1105,2018-01-01,57956,Annual Hike
1105,2019-01-01,62012,Annual Hike
1105,2021-01-01,66352,Annual Hike
1105,2022-01-01,69669,Annual Hike
1106,2023-05-14,16180,Joining
1107,2022-05-14,16110,Joining
1107,2023-01-01,16915,Annual Hike
1108,2022-07-16,132119,Joining
1109,2022-01-20,22803,Joining
1109,2023-01-01,24399,Annual Hike
1110,2023-10-24,23402,Joining
1111,2023-06-03,20550,Joining
1112,2020-06-12,28507,Joining
1112,2021-01-01,32783,Promotion
1112,2023-01-01,35733,Annual Hike
1113,2021-05-29,16388,Joining
1113,2022-01-01,17862,Annual Hike
1114,2023-01-17,16434,Joining
1115,2021-09-16,24377,Joining
1115,2022-01-01,26083,Annual Hike
1115,2023-01-01,27387,Annual Hike
1116,2021-06-10,15034,Joining
1116,2022-01-01,16086,Annual Hike
1116,2023-01-01,17212,Annual Hike
1117,2023-01-01,26659,Joining
1118,2015-11-20,65274,Joining
1118,2016-01-01,71148,Annual Hike
1119,2021-12-10,52188,Joining
1119,2022-01-01,54797,Annual Hike
1120,2021-12-18,28484,Joining
1120,2022-01-01,29908,Annual Hike
1120,2023-01-01,32599,Annual Hike
1121,2023-10-22,16523,Joining
1122,2019-03-02,17132,Joining
1122,2022-01-01,18331,Annual Hike
1123,2021-06-03,22107,Joining
1124,2017-05-29,22516,Joining
1124,2019-01-01,24542,Annual Hike
1124,2020-01-01,26259,Annual Hike
1124,2021-01-01,27571,Annual Hike
1124,2022-01-01,29500,Annual Hike
1124,2023-01-01,32155,Annual Hike
1125,2015-11-30,39782,Joining
1125,2016-01-01,41771,Annual Hike
1125,2017-01-01,43859,Annual Hike
1125,2019-01-01,50437,Promotion
1125,2020-01-01,52958,Annual Hike
1125,2021-01-01,55605,Annual Hike
1125,2022-01-01,59497,Annual Hike
1125,2023-01-01,63661,Annual Hike
1126,2021-11-12,45623,Joining
1127,2021-01-17,21429,Joining
1127,2022-01-01,23357,Annual Hike
1127,2023-01-01,24524,Annual Hike
1128,2017-06-07,47413,Joining
1128,2018-01-01,49783,Annual Hike
1128,2020-01-01,52272,Annual Hike
1128,2021-01-01,56976,Annual Hike
1128,2023-01-01,62103,Annual Hike
1129,2018-03-03,18046,Joining
1129,2019-01-01,19670,Annual Hike
1129,2020-01-01,22620,Promotion
1129,2021-01-01,23751,Annual Hike
1129,2022-01-01,27313,Promotion
1130,2020-04-17,23306,Joining
1130,2021-01-01,24471,Annual Hike
1130,2022-01-01,25694,Annual Hike
1130,2023-01-01,27492,Annual Hike
1131,2023-11-02,15939,Joining
1132,2023-04-10,15083,Joining
1133,2022-06-16,16594,Joining
1134,2016-05-06,109466,Joining
1134,2017-01-01,114939,Annual Hike
1134,2020-01-01,122984,Annual Hike
1134,2021-01-01,131592,Annual Hike
1134,2022-01-01,151330,Promotion
1135,2022-05-13,21952,Joining
1135,2023-01-01,23927,Annual Hike
1136,2023-12-01,18244,Joining
1137,2015-08-08,31158,Joining
1137,2016-01-01,32715,Annual Hike
1137,2017-01-01,35659,Annual Hike
1137,2018-01-01,37441,Annual Hike
1137,2020-01-01,39313,Annual Hike
1137,2021-01-01,42851,Annual Hike
1137,2022-01-01,44993,Annual Hike
1137,2023-01-01,48142,Annual Hike
1138,2023-05-21,23186,Joining
1139,2021-08-18,25104,Joining
1139,2022-01-01,27363,Annual Hike
1139,2023-01-01,28731,Annual Hike
1140,2016-11-05,15326,Joining
1140,2017-01-01,16092,Annual Hike
1140,2018-01-01,16896,Annual Hike
1140,2022-01-01,17740,Annual Hike
1140,2023-01-01,19336,Annual Hike
1141,2020-10-11,15506,Joining
1141,2021-01-01,16901,Annual Hike
1141,2022-01-01,18422,Annual Hike
1141,2023-01-01,19711,Annual Hike
1142,2020-09-29,22285,Joining
1142,2021-01-01,23844,Annual Hike
1142,2022-01-01,25513,Annual Hike
1142,2023-01-01,27809,Annual Hike
1143,2016-11-04,20848,Joining
1143,2018-01-01,22724,Annual Hike
1143,2019-01-01,24769,Annual Hike
1143,2020-01-01,26998,Annual Hike
1143,2021-01-01,28887,Annual Hike
1144,2020-05-24,33654,Joining
1144,2022-01-01,36009,Annual Hike
1145,2020-01-13,25351,Joining
1145,2021-01-01,26618,Annual Hike
1145,2022-01-01,27948,Annual Hike
1146,2021-04-14,52995,Joining
1146,2022-01-01,56704,Annual Hike
1146,2023-01-01,61807,Annual Hike
1147,2021-08-19,53804,Joining
1147,2022-01-01,61874,Promotion
1147,2023-01-01,66205,Annual Hike
1148,2021-02-14,16366,Joining
1148,2023-01-01,17838,Annual Hike
1149,2021-09-25,15984,Joining
1149,2022-01-01,17102,Annual Hike
1150,2017-06-12,15193,Joining
1150,2018-01-01,16560,Annual Hike
1151,2020-01-09,27553,Joining
1151,2021-01-01,29481,Annual Hike
1152,2023-10-19,15157,Joining
1153,2020-01-22,27269,Joining
1154,2020-12-25,52623,Joining
1154,2021-01-01,55254,Annual Hike
1154,2022-01-01,59121,Annual Hike
1154,2023-01-01,64441,Annual Hike
1155,2020-08-07,25265,Joining
1155,2022-01-01,26528,Annual Hike
1155,2023-01-01,28915,Annual Hike
1156,2020-07-31,16318,Joining
1156,2021-01-01,17460,Annual Hike
1156,2022-01-01,18682,Annual Hike
1156,2023-01-01,19616,Annual Hike
1157,2021-09-05,16986,Joining
1157,2022-01-01,17835,Annual Hike
1157,2023-01-01,19083,Annual Hike
1158,2022-11-22,50097,Joining
1158,2023-01-01,53603,Annual Hike
1159,2016-01-09,16199,Joining
1159,2017-01-01,17008,Annual Hike
1159,2018-01-01,17858,Annual Hike
1159,2021-01-01,18750,Annual Hike
1159,2022-01-01,20437,Annual Hike
1159,2023-01-01,21867,Annual Hike
1160,2023-03-13,31597,Joining
1161,2021-04-01,60899,Joining
1162,2021-04-18,16252,Joining
1162,2022-01-01,17714,Annual Hike
1162,2023-01-01,20371,Promotion
1163,2021-10-21,16093,Joining
1163,2022-01-01,16897,Annual Hike
1163,2023-01-01,17741,Annual Hike
1164,2021-09-11,64855,Joining
1164,2022-01-01,69394,Annual Hike
1164,2023-01-01,74251,Annual Hike
1165,2022-08-01,32129,Joining
1165,2023-01-01,35020,Annual Hike
1166,2022-06-16,15162,Joining
1166,2023-01-01,16526,Annual Hike
1167,2017-11-24,26475,Joining
1167,2018-01-01,27798,Annual Hike
1167,2019-01-01,29187,Annual Hike
1167,2020-01-01,31813,Annual Hike
1167,2021-01-01,34039,Annual Hike
1167,2022-01-01,35740,Annual Hike
1167,2023-01-01,38241,Annual Hike
1168,2022-10-04,26690,Joining
1168,2023-01-01,28558,Annual Hike
1169,2020-05-10,25246,Joining
1169,2021-01-01,26508,Annual Hike
1169,2023-01-01,27833,Annual Hike
1170,2018-10-18,15122,Joining
1170,2019-01-01,16482,Annual Hike
1170,2021-01-01,17306,Annual Hike
1171,2017-01-26,63581,Joining
1171,2018-01-01,66760,Annual Hike
1171,2019-01-01,70098,Annual Hike
1171,2020-01-01,75004,Annual Hike
1171,2021-01-01,78754,Annual Hike
1171,2022-01-01,85841,Annual Hike
1171,2023-01-01,90133,Annual Hike
1172,2021-08-01,17094,Joining
1172,2022-01-01,19658,Promotion
1172,2023-01-01,21034,Annual Hike
1173,2023-02-20,17658,Joining
1174,2020-10-30,25829,Joining
1174,2022-01-01,27120,Annual Hike
1174,2023-01-01,29018,Annual Hike
1175,2021-02-19,62896,Joining
1176,2021-02-12,15487,Joining
1176,2022-01-01,16880,Annual Hike
1176,2023-01-01,17724,Annual Hike
1177,2016-07-02,32719,Joining
1177,2017-01-01,35009,Annual Hike
1177,2018-01-01,36759,Annual Hike
1177,2020-01-01,39332,Annual Hike
1177,2021-01-01,42085,Annual Hike
1177,2022-01-01,44189,Annual Hike
1177,2023-01-01,50817,Promotion
1178,2017-06-09,46282,Joining
1178,2018-01-01,50447,Annual Hike
1179,2021-06-13,16131,Joining
1179,2022-01-01,16937,Annual Hike
1180,2020-05-26,22202,Joining
1180,2021-01-01,23312,Annual Hike
1180,2023-01-01,24943,Annual Hike
1181,2020-01-09,48783,Joining
1181,2022-01-01,51222,Annual Hike
1181,2023-01-01,54807,Annual Hike
1182,2020-06-08,25628,Joining
1182,2021-01-01,26909,Annual Hike
1182,2022-01-01,28254,Annual Hike
1183,2015-09-18,44859,Joining
1183,2016-01-01,48896,Annual Hike
1183,2018-01-01,52318,Annual Hike
1183,2020-01-01,55980,Annual Hike
1183,2021-01-01,58779,Annual Hike
1184,2021-06-18,30541,Joining
1185,2021-12-16,20865,Joining
1185,2022-01-01,21908,Annual Hike
1185,2023-01-01,23441,Annual Hike
1186,2021-10-15,25298,Joining
1186,2022-01-01,27574,Annual Hike
1186,2023-01-01,28952,Annual Hike
1187,2017-01-17,16851,Joining
1187,2018-01-01,18367,Annual Hike
1187,2020-01-01,20020,Annual Hike
1187,2021-01-01,21821,Annual Hike
1187,2022-01-01,22912,Annual Hike
1187,2023-01-01,24974,Annual Hike
1188,2020-08-16,23254,Joining
1188,2021-01-01,24416,Annual Hike
1189,2021-05-12,64018,Joining
1189,2022-01-01,69779,Annual Hike
1189,2023-01-01,74663,Annual Hike
1190,2017-08-25,42485,Joining
1190,2018-01-01,46308,Annual Hike
1190,2020-01-01,49549,Annual Hike
1190,2021-01-01,54008,Annual Hike
1190,2023-01-01,57788,Annual Hike
1191,2020-05-19,21655,Joining
1191,2021-01-01,22737,Annual Hike
1191,2022-01-01,23873,Annual Hike
1191,2023-01-01,25544,Annual Hike
1192,2022-09-24,24004,Joining
1192,2023-01-01,25684,Annual Hike
1193,2022-03-23,30520,Joining
1194,2023-09-06,27904,Joining
1195,2017-01-10,16982,Joining
1195,2018-01-01,18510,Annual Hike
1195,2019-01-01,20175,Annual Hike
1195,2021-01-01,21990,Annual Hike
1195,2022-01-01,23969,Annual Hike
1195,2023-01-01,25167,Annual Hike
1196,2021-07-03,20907,Joining
1197,2020-02-03,20652,Joining
1197,2021-01-01,21684,Annual Hike
1197,2022-01-01,23635,Annual Hike
1197,2023-01-01,25289,Annual Hike
1198,2023-06-19,24863,Joining
1199,2017-06-30,20016,Joining
1199,2018-01-01,21016,Annual Hike
1199,2020-01-01,22066,Annual Hike
1199,2021-01-01,23169,Annual Hike
1199,2022-01-01,25254,Annual Hike
1199,2023-01-01,27021,Annual Hike
1200,2023-12-01,61479,Joining
1201,2020-07-02,15174,Joining
1201,2022-01-01,17450,Promotion
1201,2023-01-01,18671,Annual Hike
1202,2021-05-26,21681,Joining
1202,2022-01-01,23198,Annual Hike
1202,2023-01-01,24357,Annual Hike
1203,2015-06-27,16025,Joining
1203,2017-01-01,17467,Annual Hike
1203,2018-01-01,19039,Annual Hike
1203,2019-01-01,20371,Annual Hike
1203,2020-01-01,21796,Annual Hike
1203,2022-01-01,23757,Annual Hike
1203,2023-01-01,25419,Annual Hike
1204,2020-03-26,51719,Joining
1204,2021-01-01,56373,Annual Hike
1204,2023-01-01,61446,Annual Hike
1205,2021-01-14,22101,Joining
1205,2022-01-01,23206,Annual Hike
1205,2023-01-01,24366,Annual Hike
1206,2020-03-23,15722,Joining
1206,2021-01-01,17136,Annual Hike
1206,2023-01-01,17992,Annual Hike
1207,2020-03-24,100365,Joining
1207,2021-01-01,107390,Annual Hike
1207,2022-01-01,112759,Annual Hike
1208,2021-02-05,16038,Joining
1208,2023-01-01,17160,Annual Hike
1209,2020-07-10,17921,Joining
1209,2021-01-01,19175,Annual Hike
1209,2022-01-01,20900,Annual Hike
1209,2023-01-01,21945,Annual Hike
1210,2018-04-01,22582,Joining
1210,2020-01-01,25969,Promotion
1210,2021-01-01,27267,Annual Hike
1210,2023-01-01,28630,Annual Hike
1211,2020-02-28,16062,Joining
1211,2022-01-01,17186,Annual Hike
1212,2021-02-13,15190,Joining
1212,2022-01-01,15949,Annual Hike
1213,2015-02-27,25235,Joining
1213,2016-01-01,27506,Annual Hike
1214,2019-08-19,27195,Joining
1214,2020-01-01,29642,Annual Hike
1214,2021-01-01,32309,Annual Hike
1214,2022-01-01,33924,Annual Hike
1215,2022-07-04,26071,Joining
1215,2023-01-01,27895,Annual Hike
1216,2021-12-04,28291,Joining
1216,2023-01-01,30271,Annual Hike
1217,2022-11-26,16233,Joining
1218,2023-05-25,25284,Joining
1219,2017-10-09,201958,Joining
1219,2018-01-01,216095,Annual Hike
1219,2019-01-01,235543,Annual Hike
1219,2020-01-01,270874,Promotion
1219,2021-01-01,289835,Annual Hike
1219,2023-01-01,310123,Annual Hike
1220,2022-07-17,21455,Joining
1220,2023-01-01,23385,Annual Hike
1221,2023-06-25,90083,Joining
1222,2020-07-15,130680,Joining
1222,2021-01-01,142441,Annual Hike
1222,2022-01-01,149563,Annual Hike
1222,2023-01-01,171997,Promotion
1223,2017-09-27,24758,Joining
1223,2018-01-01,26491,Annual Hike
1223,2020-01-01,27815,Annual Hike
1223,2021-01-01,30318,Annual Hike
1223,2023-01-01,31833,Annual Hike
1224,2021-04-11,22421,Joining
1224,2022-01-01,23990,Annual Hike
1225,2022-01-02,17702,Joining
1225,2023-01-01,18587,Annual Hike
1226,2022-11-30,16483,Joining
1227,2019-12-25,16435,Joining
1227,2020-01-01,17914,Annual Hike
1227,2021-01-01,19526,Annual Hike
1227,2022-01-01,21283,Annual Hike
1227,2023-01-01,22772,Annual Hike
1228,2017-07-31,16920,Joining
1228,2018-01-01,19458,Promotion
1228,2019-01-01,20820,Annual Hike
1228,2020-01-01,23942,Promotion
1229,2021-08-09,47267,Joining
1229,2022-01-01,54357,Promotion
1229,2023-01-01,58161,Annual Hike
1230,2023-10-27,39400,Joining
1231,2022-11-21,33583,Joining
1232,2020-06-05,64341,Joining
1232,2021-01-01,67558,Annual Hike
1232,2022-01-01,72287,Annual Hike
1232,2023-01-01,77347,Annual Hike
1233,2020-05-21,20081,Joining
1233,2023-01-01,21085,Annual Hike
1234,2022-02-14,21014,Joining
1234,2023-01-01,22905,Annual Hike
1235,2021-07-17,37258,Joining
1235,2022-01-01,39120,Annual Hike
1236,2021-09-14,15912,Joining
1236,2022-01-01,17344,Annual Hike
1236,2023-01-01,18211,Annual Hike
1237,2016-06-12,16644,Joining
1237,2017-01-01,17476,Annual Hike
1238,2021-11-05,20004,Joining
1238,2022-01-01,21404,Annual Hike
1239,2015-09-06,16383,Joining
1239,2016-01-01,17857,Annual Hike
1239,2018-01-01,19106,Annual Hike
1239,2019-01-01,20443,Annual Hike
1239,2021-01-01,21874,Annual Hike
1239,2022-01-01,23405,Annual Hike
1239,2023-01-01,25043,Annual Hike
1240,2023-03-24,28055,Joining
1241,2022-07-02,32179,Joining
1241,2023-01-01,33787,Annual Hike
1242,2020-07-16,17222,Joining
1242,2021-01-01,18083,Annual Hike
1242,2022-01-01,19348,Annual Hike
1242,2023-01-01,20702,Annual Hike
1243,2020-05-03,56144,Joining
1243,2022-01-01,58951,Annual Hike
1243,2023-01-01,64256,Annual Hike
1244,2019-08-03,15260,Joining
1244,2020-01-01,16633,Annual Hike
1244,2022-01-01,18129,Annual Hike
1245,2018-05-16,48232,Joining
1245,2020-01-01,50643,Annual Hike
1245,2021-01-01,54188,Annual Hike
1245,2022-01-01,57981,Annual Hike
1245,2023-01-01,62039,Annual Hike
1246,2023-09-29,17057,Joining
1247,2021-01-13,25121,Joining
1247,2022-01-01,26377,Annual Hike
1247,2023-01-01,30333,Promotion
1248,2016-10-02,15955,Joining
1248,2017-01-01,16752,Annual Hike
1248,2018-01-01,18259,Annual Hike
1248,2019-01-01,19537,Annual Hike
1248,2022-01-01,20904,Annual Hike
1248,2023-01-01,21949,Annual Hike
1249,2017-04-03,204576,Joining
1249,2018-01-01,218896,Annual Hike
1249,2019-01-01,238596,Annual Hike
1249,2020-01-01,255297,Annual Hike
1249,2021-01-01,268061,Annual Hike
1249,2022-01-01,292186,Annual Hike
1249,2023-01-01,318482,Annual Hike
1250,2016-01-24,42070,Joining
1250,2017-01-01,45014,Annual Hike
1250,2018-01-01,48164,Annual Hike
1250,2019-01-01,51535,Annual Hike
1250,2020-01-01,54111,Annual Hike
1250,2022-01-01,56816,Annual Hike
1251,2019-06-12,62883,Joining
1251,2020-01-01,67284,Annual Hike
1251,2021-01-01,70648,Annual Hike
1251,2023-01-01,75593,Annual Hike
1252,2019-07-21,23258,Joining
1252,2022-01-01,24886,Annual Hike
1252,2023-01-01,26628,Annual Hike
1253,2021-07-19,22046,Joining
1253,2022-01-01,23148,Annual Hike
1254,2019-02-23,24184,Joining
1254,2020-01-01,25876,Annual Hike
1254,2021-01-01,28204,Annual Hike
1254,2022-01-01,30178,Annual Hike
1254,2023-01-01,32290,Annual Hike
1255,2021-06-12,148004,Joining
1255,2022-01-01,158364,Annual Hike
1255,2023-01-01,166282,Annual Hike
