employee_id,date,score
1238,2021-11-01,9
1238,2022-11-01,8
1238,2023-11-01,7
1239,2015-11-01,10
1239,2016-11-01,7
1239,2017-11-01,9
1239,2018-11-01,9
1239,2019-11-01,8
1239,2020-11-01,8
1239,2021-11-01,9
1239,2022-11-01,8
1239,2023-11-01,7
1240,2023-11-01,7
1241,2022-11-01,7
1241,2023-11-01,10
1242,2020-11-01,7
1242,2021-11-01,9
1242,2022-11-01,8
1242,2023-11-01,8
1243,2020-11-01,9
1243,2021-11-01,9
1243,2022-11-01,7
1243,2023-11-01,9
1244,2019-11-01,8
1244,2020-11-01,8
1244,2021-11-01,10
1244,2022-11-01,10
1244,2023-11-01,9
1245,2018-11-01,9
1245,2019-11-01,10
1245,2020-11-01,10
1245,2021-11-01,9
1245,2022-11-01,7
1245,2023-11-01,8
1246,2023-11-01,9
1247,2021-11-01,10
1247,2022-11-01,9
1247,2023-11-01,8
1248,2016-11-01,7
1248,2017-11-01,10
1248,2018-11-01,9
1248,2019-11-01,7
1248,2020-11-01,10
1248,2021-11-01,7
1248,2022-11-01,7
1248,2023-11-01,9
1249,2017-11-01,9
1249,2018-11-01,10
1249,2019-11-01,8
1249,2020-11-01,7
1249,2021-11-01,8
1249,2022-11-01,10
1249,2023-11-01,10
1250,2016-11-01,8
1250,2017-11-01,8
1250,2018-11-01,10
1250,2019-11-01,8
1250,2020-11-01,10
1250,2021-11-01,7
1250,2022-11-01,8
1250,2023-11-01,8
1251,2019-11-01,10
1251,2020-11-01,9
1251,2021-11-01,7
1251,2022-11-01,9
1251,2023-11-01,9
1252,2019-11-01,10
1252,2020-11-01,8
1252,2021-11-01,10
1252,2022-11-01,8
1252,2023-11-01,8
1253,2021-11-01,10
1253,2022-11-01,10
1253,2023-11-01,10
1254,2019-11-01,10
1254,2020-11-01,10
1254,2021-11-01,10
1254,2022-11-01,8
1254,2023-11-01,7
1255,2021-11-01,8
1255,2022-11-01,9
1255,2023-11-01,9
1256,2021-11-01,10
1256,2022-11-01,5
1256,2023-11-01,5
1257,2016-11-01,10
1257,2017-11-01,9
1257,2018-11-01,7
1257,2019-11-01,3
1257,2020-11-01,4
1257,2021-11-01,4
1257,2022-11-01,3
1257,2023-11-01,3
1258,2021-11-01,9
1258,2022-11-01,7
1258,2023-11-01,10
1259,2020-11-01,5
1259,2021-11-01,5
1259,2022-11-01,4
1259,2023-11-01,4
1260,2021-11-01,10
1260,2022-11-01,9
1260,2023-11-01,8
1261,2021-11-01,10
1261,2022-11-01,10
1261,2023-11-01,10
1262,2023-11-01,8
1263,2023-11-01,9
1264,2020-11-01,5
1264,2021-11-01,3
1264,2022-11-01,4
1264,2023-11-01,4
1265,2021-11-01,8
1265,2022-11-01,7
1265,2023-11-01,9
1266,2021-11-01,9
1266,2022-11-01,9
1266,2023-11-01,4
1267,2016-11-01,9
1267,2017-11-01,8
1267,2018-11-01,9
1267,2019-11-01,9
1267,2020-11-01,9
1267,2021-11-01,10
1267,2022-11-01,9
1267,2023-11-01,7
1268,2023-11-01,7
1269,2015-11-01,9
1269,2016-11-01,8
1269,2017-11-01,7
1269,2018-11-01,8
1269,2019-11-01,7
1269,2020-11-01,9
1269,2021-11-01,8
1269,2022-11-01,7
1269,2023-11-01,9
1270,2021-11-01,10
1270,2022-11-01,7
1270,2023-11-01,9
1271,2017-11-01,3
1271,2018-11-01,5
1271,2019-11-01,5
1271,2020-11-01,4
1271,2021-11-01,4
1271,2022-11-01,3
1271,2023-11-01,4
1272,2019-11-01,9
1272,2020-11-01,9
1272,2021-11-01,8
1272,2022-11-01,7
1272,2023-11-01,8
1273,2018-11-01,7
1273,2019-11-01,8
1273,2020-11-01,7
1273,2021-11-01,9
1273,2022-11-01,9
1273,2023-11-01,7
1274,2022-11-01,10
1274,2023-11-01,8
1275,2019-11-01,10
1275,2020-11-01,3
1275,2021-11-01,3
1275,2022-11-01,3
1275,2023-11-01,3
1276,2020-11-01,10
1276,2021-11-01,7
1276,2022-11-01,10
1276,2023-11-01,9
1277,2017-11-01,10
1277,2018-11-01,8
1277,2019-11-01,8
1277,2020-11-01,9
1277,2021-11-01,10
1277,2022-11-01,10
1277,2023-11-01,9
1278,2018-11-01,10
1278,2019-11-01,8
1278,2020-11-01,7
1278,2021-11-01,9
1278,2022-11-01,9
1278,2023-11-01,8
1279,2017-11-01,9
1279,2018-11-01,7
1279,2019-11-01,10
1279,2020-11-01,8
1279,2021-11-01,10
1279,2022-11-01,9
1279,2023-11-01,8
1280,2022-11-01,9
1280,2023-11-01,7
1281,2018-11-01,8
1281,2019-11-01,8
1281,2020-11-01,7
1281,2021-11-01,8
1281,2022-11-01,8
1281,2023-11-01,7
1282,2020-11-01,8
1282,2021-11-01,7
1282,2022-11-01,7
1282,2023-11-01,10
1283,2018-11-01,10
1283,2019-11-01,8
1283,2020-11-01,9
1283,2021-11-01,9
1283,2022-11-01,9
1283,2023-11-01,7
1284,2016-11-01,10
1284,2017-11-01,10
1284,2018-11-01,7
1284,2019-11-01,7
1284,2020-11-01,9
1284,2021-11-01,7
1284,2022-11-01,7
1284,2023-11-01,9
1285,2020-11-01,10
1285,2021-11-01,10
1285,2022-11-01,8
1285,2023-11-01,7
1286,2021-11-01,9
1286,2022-11-01,8
1286,2023-11-01,10
1287,2016-11-01,7
1287,2017-11-01,8
1287,2018-11-01,9
1287,2019-11-01,8
1287,2020-11-01,7
1287,2021-11-01,7
1287,2022-11-01,9
1287,2023-11-01,8
1288,2021-11-01,9
1288,2022-11-01,7
1288,2023-11-01,7
1289,2023-11-01,7
1290,2021-11-01,7
1290,2022-11-01,8
1290,2023-11-01,8
1291,2023-11-01,8
1292,2015-11-01,9
1292,2016-11-01,7
1292,2017-11-01,9
1292,2018-11-01,8
1292,2019-11-01,10
1292,2020-11-01,9
1292,2021-11-01,7
1292,2022-11-01,10
1292,2023-11-01,9
1293,2020-11-01,8
1293,2021-11-01,9
1293,2022-11-01,7
1293,2023-11-01,10
1294,2021-11-01,9
1294,2022-11-01,9
1294,2023-11-01,7
1295,2021-11-01,8
1295,2022-11-01,9
1295,2023-11-01,9
1296,2022-11-01,8
1296,2023-11-01,4
1297,2023-11-01,9
1298,2021-11-01,9
1298,2022-11-01,7
1298,2023-11-01,3
1299,2023-11-01,10
1300,2021-11-01,10
1300,2022-11-01,9
1300,2023-11-01,7
