employee_id,type,start,days,status
179,Earned Leave,2022-02-19,3,Approved
179,Sick Leave,2022-05-07,3,Approved
179,Earned Leave,2023-11-24,7,Approved
179,Sick Leave,2023-10-21,3,Approved
180,Earned Leave,2020-11-16,6,Approved
180,Sick Leave,2021-06-10,2,Approved
180,Earned Leave,2022-07-09,6,Approved
180,Sick Leave,2022-11-01,2,Approved
180,Earned Leave,2023-09-16,5,Approved
180,Sick Leave,2023-06-07,3,Approved
181,Sick Leave,2022-09-15,3,Approved
181,Sick Leave,2023-01-15,3,Approved
184,Earned Leave,2016-08-07,6,Approved
184,Earned Leave,2018-11-18,3,Rejected
184,Sick Leave,2018-07-04,2,Approved
184,Earned Leave,2019-02-03,5,Approved
184,Earned Leave,2020-06-18,6,Approved
184,Sick Leave,2020-09-15,2,Approved
184,Earned Leave,2021-10-21,5,Approved
184,Sick Leave,2021-02-12,2,Approved
184,Earned Leave,2023-03-07,6,Approved
185,Earned Leave,2020-06-21,7,Approved
185,Sick Leave,2020-11-21,2,Approved
185,Earned Leave,2021-05-02,7,Approved
185,Earned Leave,2022-11-06,3,Approved
185,Sick Leave,2022-08-06,3,Approved
185,Earned Leave,2023-01-09,3,Approved
185,Sick Leave,2023-07-22,3,Approved
186,Earned Leave,2022-05-18,5,Approved
186,Earned Leave,2023-01-15,4,Approved
186,Sick Leave,2023-05-12,2,Approved
187,Earned Leave,2021-10-18,6,Approved
187,Sick Leave,2021-04-26,3,Approved
187,Sick Leave,2022-09-18,3,Approved
187,Earned Leave,2023-09-09,3,Approved
188,Sick Leave,2020-09-09,2,Approved
188,Earned Leave,2021-03-17,5,Approved
188,Earned Leave,2022-05-09,6,Approved
188,Sick Leave,2022-04-02,3,Approved
188,Earned Leave,2023-04-20,7,Approved
188,Sick Leave,2023-03-04,3,Approved
189,Earned Leave,2023-10-04,5,Approved
191,Earned Leave,2016-11-15,6,Approved
191,Earned Leave,2017-01-20,7,Approved
192,Earned Leave,2017-11-26,6,Approved
192,Sick Leave,2018-10-18,3,Approved
192,Earned Leave,2019-09-17,7,Approved
192,Sick Leave,2019-04-10,3,Approved
192,Earned Leave,2020-09-14,6,Approved
192,Earned Leave,2021-07-07,5,Approved
192,Earned Leave,2022-02-15,4,Approved
193,Sick Leave,2020-11-21,3,Approved
193,Earned Leave,2021-02-13,4,Approved
193,Sick Leave,2021-09-21,3,Approved
193,Earned Leave,2022-02-02,4,Approved
193,Sick Leave,2022-11-08,2,Approved
193,Earned Leave,2023-04-19,7,Approved
194,Sick Leave,2022-09-06,2,Approved
194,Earned Leave,2023-06-07,6,Approved
194,Sick Leave,2023-06-23,2,Approved
195,Earned Leave,2023-11-21,6,Rejected
196,Sick Leave,2017-01-15,2,Approved
196,Earned Leave,2018-06-26,4,Approved
196,Earned Leave,2019-11-09,7,Approved
196,Earned Leave,2020-09-21,5,Approved
196,Sick Leave,2020-05-10,2,Approved
196,Earned Leave,2021-09-16,6,Approved
196,Earned Leave,2022-08-01,6,Approved
197,Earned Leave,2021-05-04,7,Approved
197,Earned Leave,2023-10-22,3,Approved
198,Earned Leave,2020-10-03,5,Approved
198,Earned Leave,2021-01-08,3,Approved
198,Earned Leave,2022-11-01,7,Approved
198,Sick Leave,2022-03-19,2,Approved
198,Earned Leave,2023-03-09,5,Approved
199,Earned Leave,2021-07-19,4,Approved
199,Earned Leave,2022-01-09,3,Approved
199,Sick Leave,2022-09-03,2,Approved
199,Earned Leave,2023-11-08,4,Rejected
199,Sick Leave,2023-06-05,2,Approved
200,Sick Leave,2019-10-16,3,Approved
200,Earned Leave,2020-09-12,5,Approved
200,Sick Leave,2020-05-05,3,Approved
200,Sick Leave,2021-08-19,3,Approved
200,Earned Leave,2022-06-25,6,Approved
200,Earned Leave,2023-11-27,5,Approved
200,Sick Leave,2023-02-15,2,Approved
201,Sick Leave,2021-09-22,2,Approved
201,Earned Leave,2022-03-03,4,Approved
201,Earned Leave,2023-04-04,3,Approved
201,Sick Leave,2023-07-27,3,Approved
202,Earned Leave,2022-05-25,3,Approved
202,Sick Leave,2022-01-17,2,Approved
202,Earned Leave,2023-06-10,5,Approved
203,Earned Leave,2016-06-02,7,Approved
203,Earned Leave,2017-07-11,4,Approved
203,Earned Leave,2018-05-09,6,Approved
203,Earned Leave,2019-04-01,3,Approved
203,Earned Leave,2020-06-23,6,Approved
203,Sick Leave,2021-10-21,2,Approved
204,Earned Leave,2016-06-21,4,Approved
204,Sick Leave,2017-04-17,2,Approved
204,Sick Leave,2018-01-02,3,Approved
204,Sick Leave,2019-07-05,2,Approved
204,Earned Leave,2020-07-16,6,Approved
204,Earned Leave,2021-10-03,7,Approved
204,Earned Leave,2023-09-25,5,Approved
205,Earned Leave,2016-05-17,3,Approved
205,Earned Leave,2017-02-15,5,Approved
205,Sick Leave,2017-04-01,2,Approved
205,Earned Leave,2020-07-14,5,Approved
205,Sick Leave,2022-09-01,3,Approved
205,Earned Leave,2023-11-17,7,Approved
205,Sick Leave,2023-03-01,2,Approved
206,Sick Leave,2018-11-12,2,Approved
206,Earned Leave,2019-07-10,6,Approved
206,Earned Leave,2020-05-19,4,Approved
206,Earned Leave,2021-08-14,7,Approved
206,Earned Leave,2022-01-20,7,Approved
206,Sick Leave,2022-04-10,2,Approved
206,Earned Leave,2023-03-21,5,Approved
207,Earned Leave,2021-06-10,3,Approved
207,Sick Leave,2022-10-03,3,Approved
208,Earned Leave,2022-05-14,7,Approved
208,Sick Leave,2022-06-16,3,Approved
208,Earned Leave,2023-03-09,4,Approved
208,Sick Leave,2023-03-24,2,Approved
209,Earned Leave,2022-10-21,4,Approved
209,Earned Leave,2023-06-22,7,Approved
209,Sick Leave,2023-04-04,2,Approved
210,Sick Leave,2022-08-12,3,Approved
210,Earned Leave,2023-04-16,5,Approved
210,Sick Leave,2023-10-27,3,Approved
211,Earned Leave,2021-04-01,7,Approved
212,Earned Leave,2018-06-11,5,Approved
212,Sick Leave,2018-08-11,2,Approved
212,Sick Leave,2019-08-18,2,Approved
212,Sick Leave,2020-05-18,2,Approved
212,Sick Leave,2021-10-04,2,Approved
212,Earned Leave,2022-03-19,3,Approved
212,Sick Leave,2022-08-20,2,Approved
212,Earned Leave,2023-03-22,7,Approved
212,Sick Leave,2023-01-05,3,Approved
213,Earned Leave,2020-07-10,6,Approved
215,Earned Leave,2022-08-24,7,Approved
215,Earned Leave,2023-11-18,4,Approved
216,Earned Leave,2016-08-25,4,Approved
216,Sick Leave,2016-01-05,2,Approved
216,Earned Leave,2017-05-17,7,Approved
216,Earned Leave,2018-07-22,4,Approved
216,Sick Leave,2020-06-04,2,Approved
216,Earned Leave,2022-11-03,6,Approved
216,Earned Leave,2023-02-26,6,Approved
219,Earned Leave,2020-05-06,6,Approved
219,Sick Leave,2020-10-21,2,Approved
220,Sick Leave,2021-08-21,2,Approved
220,Earned Leave,2022-04-23,5,Approved
220,Sick Leave,2023-05-18,2,Approved
221,Earned Leave,2023-04-03,5,Approved
222,Sick Leave,2022-09-02,3,Approved
222,Earned Leave,2023-06-14,5,Approved
222,Sick Leave,2023-04-01,3,Approved
223,Earned Leave,2022-09-07,4,Approved
223,Sick Leave,2022-07-24,2,Approved
223,Earned Leave,2023-04-02,6,Approved
223,Sick Leave,2023-05-02,2,Approved
224,Earned Leave,2022-02-23,3,Approved
224,Earned Leave,2023-03-08,5,Approved
225,Sick Leave,2020-07-12,3,Approved
225,Earned Leave,2021-08-11,6,Approved
225,Earned Leave,2022-05-19,7,Approved
225,Sick Leave,2022-01-04,3,Approved
225,Earned Leave,2023-08-25,6,Approved
225,Sick Leave,2023-08-03,3,Approved
226,Earned Leave,2022-11-15,5,Approved
226,Sick Leave,2023-04-01,2,Approved
227,Sick Leave,2022-02-25,3,Approved
227,Earned Leave,2023-05-15,7,Approved
227,Sick Leave,2023-07-18,2,Approved
228,Earned Leave,2020-11-12,5,Approved
228,Earned Leave,2021-01-23,3,Approved
228,Earned Leave,2022-05-19,7,Approved
228,Earned Leave,2023-03-20,3,Approved
229,Earned Leave,2023-06-19,5,Approved
230,Sick Leave,2022-04-21,3,Approved
230,Earned Leave,2023-06-11,5,Approved
230,Sick Leave,2023-06-06,3,Approved
231,Sick Leave,2023-08-08,2,Approved
232,Earned Leave,2021-10-03,4,Approved
232,Earned Leave,2023-10-19,6,Approved
232,Sick Leave,2023-09-03,3,Approved
233,Earned Leave,2021-08-10,4,Approved
233,Earned Leave,2022-06-18,7,Approved
233,Earned Leave,2023-04-14,7,Approved
234,Sick Leave,2023-08-08,3,Approved
235,Sick Leave,2016-08-22,2,Approved
236,Earned Leave,2018-09-21,7,Approved
236,Earned Leave,2019-06-20,5,Approved
236,Earned Leave,2020-08-04,6,Approved
236,Earned Leave,2023-04-09,5,Approved
236,Sick Leave,2023-09-02,3,Approved
237,Earned Leave,2022-07-16,5,Approved
237,Earned Leave,2023-08-07,6,Approved
238,Earned Leave,2022-03-19,5,Approved
238,Earned Leave,2023-09-10,3,Approved
239,Earned Leave,2021-06-19,7,Approved
239,Sick Leave,2021-11-12,2,Approved
239,Earned Leave,2022-11-26,6,Approved
239,Sick Leave,2023-11-15,3,Approved
240,Earned Leave,2015-05-06,4,Approved
240,Sick Leave,2016-11-26,2,Approved
240,Earned Leave,2017-07-27,3,Approved
240,Earned Leave,2018-08-21,7,Approved
240,Earned Leave,2019-02-10,6,Approved
240,Sick Leave,2019-01-17,2,Approved
240,Earned Leave,2021-05-21,6,Approved
240,Earned Leave,2022-03-25,4,Approved
240,Earned Leave,2023-07-01,7,Approved
241,Earned Leave,2020-05-06,3,Approved
241,Sick Leave,2020-05-11,3,Approved
241,Earned Leave,2021-11-22,5,Approved
241,Sick Leave,2021-05-06,3,Approved
241,Earned Leave,2022-03-25,4,Approved
241,Earned Leave,2023-04-21,6,Approved
242,Earned Leave,2022-10-21,7,Approved
242,Sick Leave,2022-05-20,3,Approved
242,Sick Leave,2023-05-22,3,Approved
243,Earned Leave,2023-03-10,6,Approved
244,Sick Leave,2021-09-04,3,Approved
244,Earned Leave,2022-06-25,5,Approved
244,Sick Leave,2022-09-07,2,Approved
245,Sick Leave,2022-10-07,2,Approved
245,Earned Leave,2023-10-26,6,Approved
245,Sick Leave,2023-01-11,2,Approved
246,Earned Leave,2023-09-26,3,Approved
247,Earned Leave,2022-10-26,6,Approved
247,Earned Leave,2023-07-27,6,Approved
248,Sick Leave,2022-01-16,2,Approved
248,Earned Leave,2023-08-11,3,Approved
248,Sick Leave,2023-02-27,3,Approved
249,Earned Leave,2022-05-05,7,Approved
249,Earned Leave,2023-01-26,6,Approved
250,Earned Leave,2021-08-26,4,Approved
250,Sick Leave,2021-07-08,2,Approved
250,Earned Leave,2022-05-15,4,Approved
250,Sick Leave,2022-06-21,2,Approved
250,Earned Leave,2023-02-21,7,Approved
250,Sick Leave,2023-04-04,3,Approved
251,Earned Leave,2020-11-11,7,Approved
251,Earned Leave,2021-06-22,5,Approved
251,Sick Leave,2021-09-23,2,Approved
251,Earned Leave,2022-09-08,4,Approved
251,Sick Leave,2022-03-14,2,Approved
252,Earned Leave,2015-07-13,6,Approved
252,Sick Leave,2016-06-02,3,Approved
252,Earned Leave,2017-09-15,5,Approved
252,Sick Leave,2017-07-27,2,Approved
252,Sick Leave,2018-07-07,2,Approved
252,Earned Leave,2019-04-24,4,Approved
252,Sick Leave,2019-05-24,2,Approved
252,Earned Leave,2020-06-25,5,Approved
252,Sick Leave,2020-03-01,2,Approved
252,Earned Leave,2022-04-01,4,Approved
252,Sick Leave,2022-10-20,2,Approved
254,Earned Leave,2023-05-10,3,Approved
255,Sick Leave,2018-11-05,3,Approved
255,Earned Leave,2019-03-09,5,Approved
255,Sick Leave,2019-10-27,3,Approved
255,Earned Leave,2020-10-02,5,Approved
255,Sick Leave,2020-06-03,3,Approved
255,Sick Leave,2021-03-24,3,Approved
255,Earned Leave,2022-05-24,7,Approved
255,Sick Leave,2022-05-21,3,Approved
255,Earned Leave,2023-02-23,7,Approved
255,Sick Leave,2023-04-20,2,Approved
256,Earned Leave,2022-05-25,5,Approved
256,Earned Leave,2023-10-05,4,Approved
257,Earned Leave,2019-09-24,4,Approved
257,Sick Leave,2019-08-03,2,Approved
257,Sick Leave,2020-03-15,3,Approved
257,Sick Leave,2021-02-02,2,Approved
257,Earned Leave,2022-11-20,7,Rejected
258,Earned Leave,2023-01-19,4,Approved
258,Sick Leave,2023-11-23,3,Approved
259,Earned Leave,2018-02-15,4,Approved
259,Sick Leave,2018-11-20,2,Approved
259,Earned Leave,2019-10-04,4,Approved
259,Sick Leave,2020-11-11,2,Approved
259,Earned Leave,2021-02-22,4,Approved
259,Earned Leave,2022-07-15,3,Approved
259,Sick Leave,2022-09-04,3,Approved
260,Earned Leave,2020-10-27,5,Approved
260,Sick Leave,2020-08-12,3,Approved
260,Earned Leave,2021-04-02,7,Approved
260,Earned Leave,2023-07-20,7,Approved
261,Earned Leave,2022-08-19,3,Approved
261,Sick Leave,2022-10-14,2,Approved
261,Earned Leave,2023-05-18,7,Approved
261,Sick Leave,2023-05-24,3,Approved
262,Earned Leave,2022-07-18,3,Approved
262,Sick Leave,2022-05-11,3,Approved
262,Earned Leave,2023-05-08,4,Approved
263,Earned Leave,2021-06-27,6,Approved
263,Earned Leave,2022-06-21,3,Approved
263,Earned Leave,2023-03-05,3,Approved
264,Sick Leave,2023-09-09,3,Approved
265,Earned Leave,2022-07-06,5,Approved
265,Sick Leave,2022-03-20,2,Approved
266,Earned Leave,2021-03-11,5,Approved
266,Earned Leave,2022-05-03,3,Approved
267,Earned Leave,2018-08-19,7,Approved
267,Earned Leave,2022-01-05,7,Approved
267,Earned Leave,2023-03-17,7,Approved
268,Earned Leave,2023-05-25,5,Approved
269,Sick Leave,2021-08-13,3,Approved
269,Earned Leave,2022-11-04,3,Approved
269,Sick Leave,2022-11-25,3,Approved
269,Earned Leave,2023-03-02,7,Approved
269,Sick Leave,2023-10-11,2,Approved
270,Earned Leave,2018-01-17,7,Approved
271,Earned Leave,2017-01-11,4,Approved
271,Sick Leave,2017-03-26,3,Approved
271,Earned Leave,2019-08-05,6,Approved
271,Sick Leave,2019-07-10,3,Approved
271,Earned Leave,2020-04-14,5,Approved
271,Sick Leave,2021-01-07,2,Approved
271,Earned Leave,2023-06-26,6,Approved
272,Earned Leave,2020-05-10,4,Approved
272,Sick Leave,2021-11-22,2,Approved
272,Earned Leave,2023-04-18,3,Approved
273,Earned Leave,2023-09-27,6,Approved
274,Earned Leave,2021-07-06,3,Approved
274,Earned Leave,2022-03-15,7,Approved
274,Sick Leave,2022-07-24,2,Approved
274,Earned Leave,2023-01-01,4,Approved
274,Sick Leave,2023-03-14,3,Approved
275,Sick Leave,2021-11-02,2,Approved
275,Earned Leave,2022-09-17,6,Approved
275,Sick Leave,2022-06-26,3,Approved
276,Earned Leave,2020-07-15,6,Approved
276,Sick Leave,2020-07-20,3,Approved
276,Earned Leave,2021-07-23,6,Approved
276,Sick Leave,2021-05-25,3,Approved
276,Earned Leave,2022-02-12,7,Approved
276,Sick Leave,2022-06-12,3,Approved
277,Earned Leave,2021-03-20,7,Approved
277,Earned Leave,2022-09-02,3,Approved
278,Earned Leave,2020-11-01,6,Approved
278,Earned Leave,2021-01-26,5,Approved
278,Earned Leave,2022-08-08,5,Approved
278,Earned Leave,2023-10-05,3,Approved
278,Sick Leave,2023-01-02,2,Approved
279,Earned Leave,2020-05-10,7,Approved
279,Sick Leave,2021-09-27,2,Approved
279,Earned Leave,2023-04-09,4,Approved
279,Sick Leave,2023-06-16,2,Approved
280,Earned Leave,2022-09-04,3,Approved
280,Earned Leave,2023-11-17,3,Approved
281,Earned Leave,2023-09-27,7,Approved
281,Sick Leave,2023-02-25,2,Approved
282,Earned Leave,2019-03-14,4,Approved
282,Sick Leave,2020-02-02,2,Approved
282,Earned Leave,2021-11-16,6,Approved
282,Earned Leave,2022-10-02,7,Approved
282,Sick Leave,2022-05-09,3,Approved
283,Earned Leave,2022-10-11,6,Approved
283,Sick Leave,2022-06-25,3,Approved
284,Earned Leave,2022-08-23,6,Approved
284,Earned Leave,2023-05-11,6,Approved
285,Earned Leave,2017-08-19,5,Approved
285,Earned Leave,2018-08-22,5,Approved
285,Earned Leave,2019-09-07,3,Approved
285,Sick Leave,2019-01-07,3,Approved
285,Earned Leave,2020-06-22,7,Approved
285,Earned Leave,2021-06-14,3,Approved
285,Sick Leave,2021-09-13,2,Approved
285,Earned Leave,2022-05-01,6,Approved
286,Earned Leave,2015-11-05,3,Approved
286,Sick Leave,2015-11-23,2,Approved
286,Earned Leave,2016-01-03,6,Approved
286,Earned Leave,2017-11-08,5,Approved
286,Sick Leave,2018-01-21,2,Approved
288,Earned Leave,2022-10-06,4,Approved
288,Sick Leave,2023-02-07,3,Approved
289,Earned Leave,2016-06-10,4,Approved
289,Earned Leave,2017-08-08,3,Approved
289,Sick Leave,2018-02-01,3,Approved
289,Earned Leave,2019-08-15,3,Approved
289,Earned Leave,2020-04-07,6,Approved
289,Earned Leave,2021-08-01,6,Approved
289,Earned Leave,2022-11-06,6,Approved
289,Sick Leave,2022-07-02,3,Approved
289,Earned Leave,2023-04-27,3,Approved
290,Earned Leave,2020-03-15,4,Approved
290,Earned Leave,2021-08-13,7,Approved
290,Earned Leave,2022-09-04,3,Approved
290,Sick Leave,2022-01-20,3,Approved
290,Earned Leave,2023-05-17,5,Approved
291,Sick Leave,2020-08-18,2,Approved
291,Earned Leave,2021-10-22,4,Approved
291,Sick Leave,2021-08-16,2,Approved
291,Earned Leave,2022-10-21,6,Approved
291,Earned Leave,2023-07-26,4,Approved
293,Earned Leave,2019-11-07,4,Rejected
293,Sick Leave,2019-08-25,3,Approved
293,Earned Leave,2021-03-17,3,Approved
293,Earned Leave,2022-04-03,4,Approved
293,Sick Leave,2022-05-01,3,Approved
293,Earned Leave,2023-11-22,5,Rejected
294,Sick Leave,2021-08-02,2,Approved
294,Earned Leave,2022-04-16,6,Approved
295,Earned Leave,2016-10-11,4,Approved
295,Sick Leave,2016-08-05,3,Approved
295,Earned Leave,2017-09-09,4,Approved
295,Sick Leave,2017-01-05,2,Approved
295,Earned Leave,2018-01-06,4,Approved
296,Earned Leave,2021-02-18,4,Approved
296,Earned Leave,2022-09-25,7,Approved
296,Earned Leave,2023-02-14,7,Approved
296,Sick Leave,2023-01-14,3,Approved
297,Sick Leave,2022-07-06,2,Approved
297,Sick Leave,2023-10-11,3,Approved
298,Earned Leave,2018-11-11,4,Approved
298,Earned Leave,2019-04-07,3,Approved
298,Earned Leave,2020-09-03,7,Approved
298,Sick Leave,2020-10-12,2,Approved
298,Earned Leave,2021-03-20,7,Approved
298,Sick Leave,2021-06-11,3,Approved
298,Earned Leave,2022-03-26,5,Approved
298,Earned Leave,2023-02-13,6,Approved
299,Earned Leave,2021-02-16,7,Approved
299,Earned Leave,2022-02-06,5,Approved
299,Earned Leave,2023-11-14,3,Approved
300,Earned Leave,2016-09-18,5,Approved
300,Earned Leave,2017-02-20,7,Approved
300,Earned Leave,2018-05-12,6,Approved
300,Earned Leave,2019-06-03,3,Approved
300,Sick Leave,2019-07-23,3,Approved
300,Earned Leave,2021-02-16,7,Approved
300,Earned Leave,2022-11-13,6,Rejected
300,Sick Leave,2023-08-24,3,Approved
301,Sick Leave,2018-08-22,2,Approved
301,Earned Leave,2019-01-02,7,Approved
301,Sick Leave,2019-08-05,3,Approved
301,Earned Leave,2020-07-13,5,Approved
301,Sick Leave,2020-07-23,3,Approved
301,Earned Leave,2021-05-05,5,Approved
301,Sick Leave,2021-07-03,2,Approved
301,Earned Leave,2022-10-07,4,Approved
301,Sick Leave,2022-09-16,3,Approved
301,Earned Leave,2023-11-02,4,Approved
301,Sick Leave,2023-07-22,2,Approved
302,Earned Leave,2015-10-21,6,Approved
302,Earned Leave,2016-09-12,3,Approved
302,Sick Leave,2016-11-20,3,Approved
302,Earned Leave,2017-07-27,6,Approved
302,Sick Leave,2017-05-27,3,Approved
302,Earned Leave,2018-06-21,6,Approved
302,Sick Leave,2018-08-25,3,Approved
302,Sick Leave,2019-11-14,3,Approved
302,Earned Leave,2020-05-09,4,Approved
302,Sick Leave,2020-05-08,3,Approved
302,Earned Leave,2021-04-12,4,Approved
302,Sick Leave,2021-03-16,3,Approved
302,Earned Leave,2022-07-08,7,Approved
303,Earned Leave,2017-01-23,4,Approved
303,Sick Leave,2017-10-03,2,Approved
303,Earned Leave,2018-09-19,6,Approved
303,Earned Leave,2020-01-11,3,Approved
303,Earned Leave,2023-06-27,3,Approved
304,Earned Leave,2019-08-04,7,Approved
304,Earned Leave,2021-02-23,5,Approved
304,Sick Leave,2021-07-20,3,Approved
304,Earned Leave,2022-07-21,6,Approved
305,Earned Leave,2021-01-23,4,Approved
305,Sick Leave,2021-11-22,3,Approved
305,Earned Leave,2022-01-20,4,Approved
307,Earned Leave,2022-07-18,5,Approved
307,Earned Leave,2023-02-27,4,Approved
307,Sick Leave,2023-07-02,2,Approved
308,Sick Leave,2019-10-23,2,Approved
308,Earned Leave,2020-04-11,7,Approved
308,Earned Leave,2021-05-03,4,Approved
309,Sick Leave,2018-08-26,2,Approved
309,Earned Leave,2022-06-26,3,Approved
309,Sick Leave,2022-04-23,3,Approved
310,Earned Leave,2023-08-16,4,Approved
310,Sick Leave,2023-07-20,2,Approved
311,Earned Leave,2016-10-22,4,Approved
311,Sick Leave,2017-03-04,3,Approved
311,Earned Leave,2019-08-05,5,Approved
311,Earned Leave,2020-04-13,3,Approved
311,Sick Leave,2020-06-10,3,Approved
311,Earned Leave,2021-02-11,6,Approved
311,Sick Leave,2021-07-23,3,Approved
311,Earned Leave,2022-09-24,4,Approved
311,Sick Leave,2023-04-22,3,Approved
312,Earned Leave,2023-11-15,5,Approved
313,Earned Leave,2021-11-02,6,Approved
313,Sick Leave,2021-11-17,2,Approved
313,Earned Leave,2022-04-04,4,Approved
314,Earned Leave,2019-09-08,7,Approved
314,Sick Leave,2019-04-19,3,Approved
314,Earned Leave,2020-01-03,5,Approved
314,Sick Leave,2020-09-07,3,Approved
314,Sick Leave,2021-02-15,3,Approved
314,Earned Leave,2022-04-23,4,Approved
314,Sick Leave,2022-01-11,3,Approved
314,Earned Leave,2023-09-25,3,Approved
314,Sick Leave,2023-01-13,2,Approved
315,Sick Leave,2020-08-09,2,Approved
315,Earned Leave,2021-04-20,7,Approved
315,Sick Leave,2021-07-22,2,Approved
315,Sick Leave,2023-08-18,3,Approved
316,Earned Leave,2022-09-15,7,Approved
317,Earned Leave,2021-11-16,5,Approved
317,Sick Leave,2021-01-22,3,Approved
317,Earned Leave,2022-11-14,7,Approved
317,Earned Leave,2023-11-10,5,Approved
318,Earned Leave,2022-11-27,3,Approved
318,Sick Leave,2022-11-17,2,Approved
318,Earned Leave,2023-05-03,6,Approved
318,Sick Leave,2023-05-04,3,Approved
